3.004e-13,1.318e-13,6.154e-14,9.106e-14,1.116e-13,1.587e-13,3.705e-14
3.044e-13,1.331e-13,6.14e-14,9.146e-14,1.106e-13,1.578e-13,3.774e-14
3.073e-13,1.337e-13,6.087e-14,9.163e-14,1.097e-13,1.573e-13,3.834e-14
3.066e-13,1.327e-13,6.078e-14,9.019e-14,1.085e-13,1.581e-13,3.824e-14
3.033e-13,1.321e-13,6.125e-14,8.918e-14,1.086e-13,1.613e-13,3.835e-14
3.044e-13,1.328e-13,6.186e-14,8.899e-14,1.101e-13,1.609e-13,3.821e-14
3.045e-13,1.33e-13,6.218e-14,8.936e-14,1.109e-13,1.602e-13,3.824e-14
3.049e-13,1.333e-13,6.222e-14,8.978e-14,1.104e-13,1.607e-13,3.821e-14
3.058e-13,1.331e-13,6.183e-14,9.003e-14,1.097e-13,1.615e-13,3.8e-14
3.021e-13,1.321e-13,6.13e-14,9.069e-14,1.097e-13,1.601e-13,3.838e-14
2.94e-13,1.307e-13,6.031e-14,9.109e-14,1.096e-13,1.595e-13,3.803e-14
2.837e-13,1.317e-13,5.996e-14,9.05e-14,1.095e-13,1.592e-13,3.777e-14
2.811e-13,1.32e-13,6.023e-14,9.029e-14,1.111e-13,1.595e-13,3.793e-14
2.869e-13,1.316e-13,6.084e-14,8.991e-14,1.092e-13,1.601e-13,3.787e-14
2.929e-13,1.317e-13,6.109e-14,9.052e-14,1.101e-13,1.599e-13,3.757e-14
3.022e-13,1.322e-13,6.082e-14,9.089e-14,1.107e-13,1.596e-13,3.686e-14
3.046e-13,1.309e-13,6.135e-14,9.064e-14,1.109e-13,1.607e-13,3.696e-14
3.027e-13,1.302e-13,6.138e-14,8.998e-14,1.104e-13,1.59e-13,3.749e-14
3.007e-13,1.308e-13,6.099e-14,8.963e-14,1.114e-13,1.556e-13,3.763e-14
3.033e-13,1.32e-13,6.142e-14,8.99e-14,1.11e-13,1.561e-13,3.754e-14
3.066e-13,1.328e-13,6.147e-14,8.944e-14,1.101e-13,1.594e-13,3.764e-14
3.07e-13,1.335e-13,6.161e-14,8.877e-14,1.096e-13,1.598e-13,3.76e-14
3.038e-13,1.334e-13,6.164e-14,8.873e-14,1.1e-13,1.586e-13,3.763e-14
3.002e-13,1.318e-13,6.131e-14,8.868e-14,1.112e-13,1.591e-13,3.801e-14
2.984e-13,1.302e-13,6.068e-14,8.791e-14,1.111e-13,1.601e-13,3.801e-14
3.041e-13,1.293e-13,6.011e-14,8.738e-14,1.12e-13,1.609e-13,3.719e-14
3.045e-13,1.294e-13,6.036e-14,8.789e-14,1.131e-13,1.61e-13,3.679e-14
2.955e-13,1.297e-13,6.023e-14,8.769e-14,1.115e-13,1.596e-13,3.799e-14
2.857e-13,1.301e-13,5.971e-14,8.651e-14,1.094e-13,1.58e-13,3.949e-14
2.824e-13,1.313e-13,6.003e-14,8.65e-14,1.095e-13,1.577e-13,3.964e-14
2.886e-13,1.322e-13,6.082e-14,8.786e-14,1.113e-13,1.576e-13,3.886e-14
2.949e-13,1.318e-13,6.103e-14,8.89e-14,1.126e-13,1.57e-13,3.838e-14
2.982e-13,1.314e-13,6.062e-14,8.936e-14,1.14e-13,1.57e-13,3.813e-14
3.012e-13,1.309e-13,6.038e-14,8.936e-14,1.15e-13,1.576e-13,3.737e-14
2.985e-13,1.292e-13,6.02e-14,8.873e-14,1.131e-13,1.56e-13,3.684e-14
2.899e-13,1.283e-13,5.962e-14,8.748e-14,1.102e-13,1.543e-13,3.673e-14
2.863e-13,1.295e-13,5.954e-14,8.694e-14,1.095e-13,1.554e-13,3.733e-14
2.886e-13,1.32e-13,6.063e-14,8.737e-14,1.081e-13,1.576e-13,3.775e-14
2.907e-13,1.33e-13,6.155e-14,8.748e-14,1.08e-13,1.579e-13,3.682e-14
2.941e-13,1.313e-13,6.148e-14,8.713e-14,1.086e-13,1.575e-13,3.664e-14
2.936e-13,1.292e-13,6.119e-14,8.692e-14,1.094e-13,1.556e-13,3.72e-14
2.921e-13,1.288e-13,6.109e-14,8.753e-14,1.093e-13,1.55e-13,3.746e-14
2.936e-13,1.3e-13,6.111e-14,8.775e-14,1.103e-13,1.572e-13,3.749e-14
2.979e-13,1.301e-13,6.072e-14,8.655e-14,1.093e-13,1.577e-13,3.775e-14
2.962e-13,1.273e-13,5.986e-14,8.569e-14,1.067e-13,1.567e-13,3.692e-14
2.921e-13,1.264e-13,5.918e-14,8.617e-14,1.06e-13,1.566e-13,3.579e-14
2.895e-13,1.269e-13,5.902e-14,8.774e-14,1.083e-13,1.563e-13,3.571e-14
2.943e-13,1.27e-13,5.93e-14,8.928e-14,1.077e-13,1.546e-13,3.665e-14
3.004e-13,1.272e-13,5.94e-14,8.967e-14,1.079e-13,1.536e-13,3.735e-14
3.013e-13,1.307e-13,5.956e-14,8.766e-14,1.076e-13,1.554e-13,3.783e-14
2.973e-13,1.314e-13,5.98e-14,8.554e-14,1.062e-13,1.566e-13,3.803e-14
2.943e-13,1.316e-13,5.996e-14,8.562e-14,1.045e-13,1.548e-13,3.828e-14
2.934e-13,1.323e-13,5.95e-14,8.717e-14,1.054e-13,1.526e-13,3.825e-14
2.979e-13,1.326e-13,5.888e-14,8.7e-14,1.059e-13,1.541e-13,3.721e-14
3e-13,1.297e-13,5.879e-14,8.605e-14,1.055e-13,1.59e-13,3.681e-14
2.977e-13,1.275e-13,5.941e-14,8.522e-14,1.068e-13,1.595e-13,3.806e-14
2.946e-13,1.272e-13,5.921e-14,8.53e-14,1.088e-13,1.582e-13,3.872e-14
2.937e-13,1.285e-13,5.861e-14,8.58e-14,1.092e-13,1.584e-13,3.792e-14
2.928e-13,1.304e-13,5.841e-14,8.667e-14,1.094e-13,1.578e-13,3.7e-14
2.908e-13,1.292e-13,5.809e-14,8.596e-14,1.088e-13,1.56e-13,3.659e-14
2.848e-13,1.28e-13,5.819e-14,8.447e-14,1.066e-13,1.554e-13,3.63e-14
2.791e-13,1.266e-13,5.81e-14,8.43e-14,1.052e-13,1.554e-13,3.67e-14
2.809e-13,1.252e-13,5.804e-14,8.588e-14,1.067e-13,1.547e-13,3.788e-14
2.923e-13,1.249e-13,5.776e-14,8.575e-14,1.076e-13,1.546e-13,3.811e-14
2.988e-13,1.267e-13,5.837e-14,8.536e-14,1.061e-13,1.554e-13,3.711e-14
2.993e-13,1.282e-13,5.838e-14,8.606e-14,1.069e-13,1.568e-13,3.655e-14
2.988e-13,1.284e-13,5.819e-14,8.706e-14,1.095e-13,1.567e-13,3.676e-14
2.97e-13,1.29e-13,5.825e-14,8.723e-14,1.107e-13,1.543e-13,3.707e-14
2.929e-13,1.297e-13,5.827e-14,8.749e-14,1.105e-13,1.538e-13,3.765e-14
2.876e-13,1.306e-13,5.805e-14,8.751e-14,1.086e-13,1.548e-13,3.852e-14
2.886e-13,1.29e-13,5.773e-14,8.718e-14,1.076e-13,1.552e-13,3.897e-14
2.906e-13,1.279e-13,5.767e-14,8.682e-14,1.073e-13,1.559e-13,3.83e-14
2.877e-13,1.295e-13,5.796e-14,8.675e-14,1.071e-13,1.548e-13,3.785e-14
2.867e-13,1.3e-13,5.854e-14,8.752e-14,1.094e-13,1.544e-13,3.732e-14
2.868e-13,1.294e-13,5.907e-14,8.809e-14,1.102e-13,1.554e-13,3.673e-14
2.886e-13,1.284e-13,5.949e-14,8.768e-14,1.101e-13,1.558e-13,3.677e-14
2.937e-13,1.272e-13,5.939e-14,8.673e-14,1.092e-13,1.554e-13,3.754e-14
2.96e-13,1.28e-13,5.867e-14,8.627e-14,1.059e-13,1.552e-13,3.812e-14
2.94e-13,1.289e-13,5.886e-14,8.624e-14,1.069e-13,1.537e-13,3.818e-14
2.919e-13,1.283e-13,5.985e-14,8.681e-14,1.091e-13,1.527e-13,3.756e-14
2.915e-13,1.28e-13,6.036e-14,8.778e-14,1.1e-13,1.541e-13,3.7e-14
2.887e-13,1.291e-13,6.047e-14,8.806e-14,1.111e-13,1.561e-13,3.717e-14
2.856e-13,1.268e-13,5.969e-14,8.77e-14,1.114e-13,1.554e-13,3.783e-14
2.823e-13,1.259e-13,5.863e-14,8.706e-14,1.093e-13,1.54e-13,3.792e-14
2.822e-13,1.265e-13,5.87e-14,8.586e-14,1.082e-13,1.53e-13,3.726e-14
2.851e-13,1.288e-13,5.988e-14,8.533e-14,1.071e-13,1.53e-13,3.668e-14
2.863e-13,1.298e-13,5.96e-14,8.615e-14,1.081e-13,1.549e-13,3.645e-14
2.848e-13,1.279e-13,5.937e-14,8.678e-14,1.093e-13,1.563e-13,3.756e-14
2.835e-13,1.256e-13,5.824e-14,8.603e-14,1.071e-13,1.554e-13,3.82e-14
2.821e-13,1.247e-13,5.66e-14,8.494e-14,1.046e-13,1.546e-13,3.725e-14
2.825e-13,1.259e-13,5.568e-14,8.523e-14,1.038e-13,1.542e-13,3.621e-14
2.852e-13,1.273e-13,5.711e-14,8.675e-14,1.06e-13,1.52e-13,3.601e-14
2.884e-13,1.27e-13,5.726e-14,8.741e-14,1.08e-13,1.517e-13,3.606e-14
2.906e-13,1.257e-13,5.647e-14,8.58e-14,1.062e-13,1.532e-13,3.599e-14
2.904e-13,1.25e-13,5.588e-14,8.429e-14,1.045e-13,1.525e-13,3.594e-14
2.87e-13,1.247e-13,5.77e-14,8.498e-14,1.047e-13,1.496e-13,3.622e-14
2.862e-13,1.27e-13,5.835e-14,8.667e-14,1.067e-13,1.497e-13,3.745e-14
2.865e-13,1.277e-13,5.866e-14,8.765e-14,1.1e-13,1.533e-13,3.805e-14
2.878e-13,1.274e-13,5.883e-14,8.746e-14,1.105e-13,1.572e-13,3.762e-14
2.885e-13,1.269e-13,5.812e-14,8.628e-14,1.088e-13,1.588e-13,3.737e-14
2.925e-13,1.272e-13,5.75e-14,8.588e-14,1.076e-13,1.569e-13,3.709e-14
2.921e-13,1.275e-13,5.74e-14,8.557e-14,1.07e-13,1.544e-13,3.699e-14
2.872e-13,1.266e-13,5.74e-14,8.602e-14,1.062e-13,1.533e-13,3.721e-14
2.839e-13,1.262e-13,5.767e-14,8.69e-14,1.061e-13,1.528e-13,3.71e-14
2.886e-13,1.264e-13,5.878e-14,8.868e-14,1.086e-13,1.53e-13,3.662e-14
2.898e-13,1.258e-13,5.886e-14,8.864e-14,1.089e-13,1.536e-13,3.62e-14
2.864e-13,1.28e-13,5.802e-14,8.818e-14,1.088e-13,1.536e-13,3.707e-14
2.839e-13,1.289e-13,5.758e-14,8.675e-14,1.105e-13,1.527e-13,3.87e-14
2.807e-13,1.268e-13,5.772e-14,8.668e-14,1.076e-13,1.515e-13,3.849e-14
2.782e-13,1.251e-13,5.779e-14,8.763e-14,1.068e-13,1.5e-13,3.731e-14
2.774e-13,1.245e-13,5.792e-14,8.826e-14,1.074e-13,1.491e-13,3.649e-14
2.812e-13,1.243e-13,5.768e-14,8.829e-14,1.084e-13,1.503e-13,3.614e-14
2.882e-13,1.228e-13,5.712e-14,8.81e-14,1.106e-13,1.538e-13,3.557e-14
2.879e-13,1.202e-13,5.626e-14,8.613e-14,1.089e-13,1.55e-13,3.486e-14
2.806e-13,1.179e-13,5.509e-14,8.498e-14,1.058e-13,1.535e-13,3.459e-14
2.762e-13,1.16e-13,5.421e-14,8.468e-14,1.038e-13,1.523e-13,3.521e-14
2.77e-13,1.162e-13,5.39e-14,8.352e-14,1.008e-13,1.522e-13,3.569e-14
2.798e-13,1.195e-13,5.464e-14,8.179e-14,1.003e-13,1.492e-13,3.605e-14
2.83e-13,1.22e-13,5.606e-14,8.171e-14,1.008e-13,1.484e-13,3.631e-14
2.857e-13,1.236e-13,5.78e-14,8.343e-14,1.028e-13,1.489e-13,3.664e-14
2.89e-13,1.248e-13,5.841e-14,8.538e-14,1.054e-13,1.474e-13,3.685e-14
2.913e-13,1.26e-13,5.813e-14,8.612e-14,1.064e-13,1.492e-13,3.596e-14
2.897e-13,1.267e-13,5.853e-14,8.718e-14,1.076e-13,1.513e-13,3.684e-14
2.88e-13,1.267e-13,5.872e-14,8.815e-14,1.087e-13,1.531e-13,3.792e-14
2.859e-13,1.266e-13,5.828e-14,8.845e-14,1.092e-13,1.523e-13,3.761e-14
2.816e-13,1.274e-13,5.827e-14,8.894e-14,1.096e-13,1.485e-13,3.691e-14
2.861e-13,1.269e-13,5.87e-14,8.934e-14,1.113e-13,1.496e-13,3.673e-14
2.875e-13,1.257e-13,5.875e-14,8.894e-14,1.104e-13,1.528e-13,3.703e-14
2.844e-13,1.249e-13,5.829e-14,8.794e-14,1.099e-13,1.537e-13,3.759e-14
2.821e-13,1.243e-13,5.832e-14,8.695e-14,1.109e-13,1.526e-13,3.797e-14
2.804e-13,1.233e-13,5.745e-14,8.606e-14,1.115e-13,1.521e-13,3.776e-14
2.779e-13,1.224e-13,5.68e-14,8.509e-14,1.091e-13,1.521e-13,3.728e-14
2.782e-13,1.232e-13,5.677e-14,8.438e-14,1.067e-13,1.516e-13,3.672e-14
2.848e-13,1.248e-13,5.759e-14,8.497e-14,1.069e-13,1.51e-13,3.647e-14
2.912e-13,1.261e-13,5.801e-14,8.624e-14,1.092e-13,1.502e-13,3.664e-14
2.886e-13,1.269e-13,5.807e-14,8.724e-14,1.104e-13,1.491e-13,3.641e-14
2.853e-13,1.268e-13,5.786e-14,8.793e-14,1.095e-13,1.49e-13,3.604e-14
2.832e-13,1.266e-13,5.758e-14,8.82e-14,1.095e-13,1.507e-13,3.613e-14
2.843e-13,1.26e-13,5.771e-14,8.848e-14,1.109e-13,1.511e-13,3.638e-14
2.836e-13,1.25e-13,5.721e-14,8.858e-14,1.104e-13,1.48e-13,3.635e-14
2.811e-13,1.256e-13,5.675e-14,8.766e-14,1.078e-13,1.462e-13,3.612e-14
2.801e-13,1.258e-13,5.642e-14,8.699e-14,1.07e-13,1.48e-13,3.604e-14
2.822e-13,1.261e-13,5.604e-14,8.689e-14,1.065e-13,1.475e-13,3.577e-14
2.825e-13,1.271e-13,5.529e-14,8.622e-14,1.058e-13,1.472e-13,3.538e-14
2.834e-13,1.266e-13,5.559e-14,8.626e-14,1.05e-13,1.479e-13,3.495e-14
2.825e-13,1.254e-13,5.567e-14,8.669e-14,1.051e-13,1.479e-13,3.454e-14
2.801e-13,1.251e-13,5.516e-14,8.664e-14,1.058e-13,1.469e-13,3.448e-14
2.759e-13,1.257e-13,5.525e-14,8.588e-14,1.056e-13,1.457e-13,3.496e-14
2.763e-13,1.256e-13,5.622e-14,8.606e-14,1.056e-13,1.453e-13,3.545e-14
2.761e-13,1.255e-13,5.669e-14,8.668e-14,1.07e-13,1.454e-13,3.536e-14
2.726e-13,1.248e-13,5.646e-14,8.694e-14,1.088e-13,1.468e-13,3.477e-14
2.709e-13,1.226e-13,5.581e-14,8.656e-14,1.092e-13,1.48e-13,3.465e-14
2.688e-13,1.196e-13,5.472e-14,8.54e-14,1.094e-13,1.475e-13,3.495e-14
2.659e-13,1.168e-13,5.339e-14,8.364e-14,1.084e-13,1.452e-13,3.485e-14
2.615e-13,1.16e-13,5.231e-14,8.183e-14,1.056e-13,1.432e-13,3.381e-14
2.559e-13,1.165e-13,5.17e-14,8.137e-14,1.047e-13,1.442e-13,3.333e-14
2.534e-13,1.155e-13,5.089e-14,8.266e-14,1.046e-13,1.454e-13,3.217e-14
2.517e-13,1.128e-13,4.98e-14,8.23e-14,1.047e-13,1.471e-13,3.143e-14
2.451e-13,1.093e-13,4.875e-14,8.121e-14,1.028e-13,1.48e-13,3.157e-14
2.357e-13,1.062e-13,4.788e-14,7.984e-14,1.006e-13,1.452e-13,3.018e-14
2.249e-13,1.028e-13,4.629e-14,7.789e-14,9.695e-14,1.435e-13,2.633e-14
2.145e-13,9.761e-14,4.427e-14,7.587e-14,9.474e-14,1.427e-13,2.259e-14
2.047e-13,9.006e-14,4.176e-14,7.326e-14,9.362e-14,1.414e-13,2.214e-14
1.923e-13,8.041e-14,3.797e-14,6.863e-14,9.122e-14,1.404e-13,2.542e-14
1.748e-13,7.24e-14,3.355e-14,6.159e-14,8.302e-14,1.372e-13,2.865e-14
1.634e-13,7.274e-14,3.144e-14,5.422e-14,7.241e-14,1.297e-13,3.09e-14
1.665e-13,8.069e-14,3.339e-14,5.364e-14,6.898e-14,1.165e-13,3.256e-14
1.878e-13,9.221e-14,3.854e-14,5.998e-14,7.523e-14,1.01e-13,3.347e-14
2.039e-13,9.818e-14,4.185e-14,6.774e-14,8.558e-14,9.801e-14,3.354e-14
2.166e-13,1.017e-13,4.432e-14,7.352e-14,9.282e-14,1.091e-13,3.322e-14
2.261e-13,1.053e-13,4.622e-14,7.631e-14,9.582e-14,1.228e-13,3.356e-14
2.346e-13,1.093e-13,4.822e-14,7.779e-14,9.651e-14,1.313e-13,3.47e-14
2.402e-13,1.121e-13,4.919e-14,7.91e-14,9.852e-14,1.363e-13,3.538e-14
2.485e-13,1.135e-13,4.988e-14,8.033e-14,9.986e-14,1.405e-13,3.543e-14
2.555e-13,1.147e-13,5.03e-14,8.177e-14,9.97e-14,1.438e-13,3.547e-14
2.619e-13,1.163e-13,5.165e-14,8.316e-14,1.031e-13,1.46e-13,3.547e-14
2.676e-13,1.198e-13,5.306e-14,8.411e-14,1.061e-13,1.467e-13,3.532e-14
2.7e-13,1.202e-13,5.362e-14,8.393e-14,1.063e-13,1.463e-13,3.546e-14
2.696e-13,1.205e-13,5.394e-14,8.356e-14,1.053e-13,1.463e-13,3.618e-14
2.692e-13,1.211e-13,5.447e-14,8.404e-14,1.058e-13,1.475e-13,3.652e-14
2.661e-13,1.213e-13,5.45e-14,8.486e-14,1.064e-13,1.474e-13,3.601e-14
2.629e-13,1.203e-13,5.421e-14,8.524e-14,1.069e-13,1.475e-13,3.592e-14
2.613e-13,1.215e-13,5.429e-14,8.488e-14,1.069e-13,1.489e-13,3.637e-14
2.624e-13,1.231e-13,5.462e-14,8.396e-14,1.075e-13,1.489e-13,3.582e-14
2.632e-13,1.236e-13,5.475e-14,8.311e-14,1.087e-13,1.483e-13,3.51e-14
2.639e-13,1.229e-13,5.382e-14,8.291e-14,1.078e-13,1.472e-13,3.488e-14
2.666e-13,1.223e-13,5.36e-14,8.333e-14,1.062e-13,1.461e-13,3.537e-14
2.703e-13,1.233e-13,5.405e-14,8.366e-14,1.015e-13,1.453e-13,3.574e-14
2.728e-13,1.25e-13,5.415e-14,8.393e-14,1.021e-13,1.459e-13,3.536e-14
2.749e-13,1.265e-13,5.454e-14,8.455e-14,1.033e-13,1.48e-13,3.482e-14
2.74e-13,1.28e-13,5.597e-14,8.49e-14,1.033e-13,1.498e-13,3.467e-14
2.713e-13,1.284e-13,5.736e-14,8.522e-14,1.051e-13,1.495e-13,3.553e-14
2.714e-13,1.275e-13,5.756e-14,8.588e-14,1.074e-13,1.504e-13,3.678e-14
2.735e-13,1.264e-13,5.712e-14,8.596e-14,1.082e-13,1.493e-13,3.69e-14
2.75e-13,1.262e-13,5.721e-14,8.532e-14,1.078e-13,1.472e-13,3.621e-14
2.746e-13,1.258e-13,5.773e-14,8.455e-14,1.086e-13,1.467e-13,3.587e-14
2.733e-13,1.243e-13,5.764e-14,8.428e-14,1.082e-13,1.493e-13,3.55e-14
2.712e-13,1.241e-13,5.716e-14,8.473e-14,1.072e-13,1.498e-13,3.593e-14
2.712e-13,1.247e-13,5.705e-14,8.548e-14,1.064e-13,1.5e-13,3.676e-14
2.746e-13,1.254e-13,5.762e-14,8.564e-14,1.07e-13,1.514e-13,3.69e-14
2.754e-13,1.242e-13,5.813e-14,8.486e-14,1.069e-13,1.515e-13,3.59e-14
2.7e-13,1.229e-13,5.82e-14,8.423e-14,1.068e-13,1.499e-13,3.597e-14
2.647e-13,1.221e-13,5.779e-14,8.437e-14,1.067e-13,1.488e-13,3.673e-14
2.651e-13,1.219e-13,5.696e-14,8.465e-14,1.064e-13,1.487e-13,3.677e-14
2.671e-13,1.216e-13,5.629e-14,8.454e-14,1.074e-13,1.492e-13,3.562e-14
2.666e-13,1.214e-13,5.583e-14,8.381e-14,1.071e-13,1.487e-13,3.508e-14
2.65e-13,1.218e-13,5.553e-14,8.362e-14,1.064e-13,1.482e-13,3.5e-14
2.678e-13,1.225e-13,5.618e-14,8.457e-14,1.07e-13,1.492e-13,3.483e-14
2.697e-13,1.232e-13,5.663e-14,8.562e-14,1.07e-13,1.509e-13,3.542e-14
2.691e-13,1.242e-13,5.71e-14,8.601e-14,1.083e-13,1.505e-13,3.676e-14
2.689e-13,1.23e-13,5.741e-14,8.578e-14,1.086e-13,1.485e-13,3.697e-14
2.701e-13,1.22e-13,5.69e-14,8.529e-14,1.056e-13,1.483e-13,3.615e-14
2.733e-13,1.233e-13,5.651e-14,8.56e-14,1.061e-13,1.507e-13,3.616e-14
2.727e-13,1.232e-13,5.626e-14,8.59e-14,1.076e-13,1.534e-13,3.636e-14
2.696e-13,1.223e-13,5.598e-14,8.551e-14,1.071e-13,1.534e-13,3.612e-14
2.659e-13,1.221e-13,5.621e-14,8.415e-14,1.054e-13,1.508e-13,3.606e-14
2.644e-13,1.232e-13,5.575e-14,8.291e-14,1.028e-13,1.472e-13,3.633e-14
2.655e-13,1.234e-13,5.459e-14,8.27e-14,1.026e-13,1.453e-13,3.681e-14
2.672e-13,1.225e-13,5.441e-14,8.323e-14,1.045e-13,1.47e-13,3.691e-14
2.672e-13,1.224e-13,5.474e-14,8.402e-14,1.032e-13,1.492e-13,3.646e-14
2.637e-13,1.236e-13,5.528e-14,8.436e-14,1.041e-13,1.494e-13,3.606e-14
2.6e-13,1.244e-13,5.54e-14,8.354e-14,1.045e-13,1.487e-13,3.578e-14
2.609e-13,1.242e-13,5.509e-14,8.28e-14,1.046e-13,1.485e-13,3.57e-14
2.637e-13,1.235e-13,5.49e-14,8.271e-14,1.052e-13,1.479e-13,3.61e-14
2.607e-13,1.227e-13,5.396e-14,8.298e-14,1.027e-13,1.454e-13,3.65e-14
2.571e-13,1.217e-13,5.377e-14,8.381e-14,1.02e-13,1.446e-13,3.658e-14
2.595e-13,1.214e-13,5.482e-14,8.483e-14,1.021e-13,1.461e-13,3.665e-14
2.626e-13,1.221e-13,5.587e-14,8.5e-14,1.032e-13,1.467e-13,3.679e-14
2.618e-13,1.231e-13,5.637e-14,8.398e-14,1.028e-13,1.453e-13,3.612e-14
2.596e-13,1.225e-13,5.605e-14,8.34e-14,1.036e-13,1.463e-13,3.579e-14
2.591e-13,1.214e-13,5.611e-14,8.4e-14,1.042e-13,1.49e-13,3.632e-14
2.606e-13,1.209e-13,5.663e-14,8.366e-14,1.059e-13,1.49e-13,3.71e-14
2.615e-13,1.212e-13,5.617e-14,8.213e-14,1.049e-13,1.481e-13,3.634e-14
2.633e-13,1.221e-13,5.528e-14,8.163e-14,1.049e-13,1.47e-13,3.561e-14
2.643e-13,1.222e-13,5.508e-14,8.234e-14,1.055e-13,1.461e-13,3.525e-14
2.624e-13,1.203e-13,5.512e-14,8.281e-14,1.055e-13,1.451e-13,3.477e-14
2.607e-13,1.183e-13,5.462e-14,8.273e-14,1.049e-13,1.431e-13,3.498e-14
2.603e-13,1.196e-13,5.413e-14,8.227e-14,1.01e-13,1.449e-13,3.531e-14
2.608e-13,1.219e-13,5.416e-14,8.252e-14,9.984e-14,1.486e-13,3.563e-14
2.576e-13,1.225e-13,5.41e-14,8.346e-14,1.026e-13,1.499e-13,3.627e-14
2.554e-13,1.22e-13,5.391e-14,8.344e-14,1.036e-13,1.503e-13,3.704e-14
2.551e-13,1.221e-13,5.426e-14,8.356e-14,1.039e-13,1.498e-13,3.669e-14
2.565e-13,1.222e-13,5.53e-14,8.352e-14,1.045e-13,1.492e-13,3.603e-14
2.544e-13,1.216e-13,5.538e-14,8.298e-14,1.034e-13,1.496e-13,3.596e-14
2.505e-13,1.208e-13,5.478e-14,8.23e-14,1.029e-13,1.492e-13,3.567e-14
2.508e-13,1.204e-13,5.48e-14,8.202e-14,1.017e-13,1.483e-13,3.527e-14
2.511e-13,1.196e-13,5.439e-14,8.173e-14,9.977e-14,1.481e-13,3.522e-14
2.503e-13,1.179e-13,5.384e-14,8.097e-14,1.005e-13,1.473e-13,3.544e-14
2.51e-13,1.174e-13,5.352e-14,8.04e-14,1.001e-13,1.471e-13,3.608e-14
2.521e-13,1.193e-13,5.366e-14,8.164e-14,1.012e-13,1.479e-13,3.668e-14
2.53e-13,1.201e-13,5.398e-14,8.291e-14,1.025e-13,1.482e-13,3.653e-14
2.513e-13,1.198e-13,5.33e-14,8.334e-14,1.003e-13,1.481e-13,3.61e-14
2.526e-13,1.2e-13,5.34e-14,8.317e-14,1.016e-13,1.478e-13,3.627e-14
2.529e-13,1.208e-13,5.419e-14,8.289e-14,1.024e-13,1.486e-13,3.663e-14
2.536e-13,1.213e-13,5.496e-14,8.3e-14,1.023e-13,1.511e-13,3.652e-14
2.585e-13,1.218e-13,5.525e-14,8.32e-14,1.026e-13,1.524e-13,3.655e-14
2.605e-13,1.238e-13,5.573e-14,8.418e-14,1.032e-13,1.519e-13,3.656e-14
2.589e-13,1.242e-13,5.53e-14,8.387e-14,1.039e-13,1.496e-13,3.653e-14
2.565e-13,1.23e-13,5.464e-14,8.323e-14,1.046e-13,1.467e-13,3.653e-14
2.553e-13,1.212e-13,5.484e-14,8.263e-14,1.025e-13,1.466e-13,3.6e-14
2.565e-13,1.203e-13,5.578e-14,8.313e-14,1.04e-13,1.472e-13,3.554e-14
2.556e-13,1.202e-13,5.568e-14,8.237e-14,1.026e-13,1.466e-13,3.542e-14
2.528e-13,1.216e-13,5.469e-14,8.242e-14,1.017e-13,1.449e-13,3.525e-14
